latitude,longitude
-6.1431504,35.7238213
-6.1432128,35.7202890
-6.1432554,35.7238784
-6.1433149,35.7470655
-6.1433802,35.7239868
-6.1434057,35.7201378
-6.1434568,35.7240981
-6.1435079,35.7242293
-6.1435277,35.7243606
-6.1435986,35.7200550
-6.1435986,35.7258357
-6.1436270,35.7259926
-6.1437036,35.7261267
-6.1441016,35.7470655
-6.1438114,35.7262237
-6.1438171,35.7200294
-6.1439192,35.7262694
-6.1440440,35.7262893
-6.1440750,35.8201075
-6.1440563,35.8219206
-6.1441576,35.8193645
-6.1441336,35.8227360
-6.1443817,35.8181119
-6.1443257,35.8239557
-6.1446030,35.8250320
-6.1448590,35.8165079
-6.1448875,35.7470969
-6.1452164,35.8156121
-6.1457494,35.7471748
-6.1456780,35.7262323
-6.1457858,35.7262608
-6.1459078,35.7263093
-6.1460355,35.7264035
-6.1460878,35.7394789
-6.1462977,35.8136509
-6.1462659,35.7199842
-6.1463221,35.7199983
-6.1463367,35.7008556
-6.1463482,35.7200588
-6.1463742,35.7211059
-6.1464083,35.7212895
-6.1464610,35.7268942
-6.1464826,35.7214570
-6.1465546,35.7269855
-6.1465768,35.7216123
-6.1466608,35.7393819
-6.1466766,35.7270597
-6.1467052,35.7217435
-6.1468099,35.7270797
-6.1468998,35.7218766
-6.1470683,35.7219473
-6.1471967,35.7219755
-6.1471418,35.7473043
-6.1473210,35.7219836
-6.1473927,35.7393876
-6.1477218,35.7393591
-6.1479033,35.7392906
-6.1479232,35.7473767
-6.1481801,35.7269975
-6.1483390,35.7269656
-6.1485035,35.7268800
-6.1486170,35.7267801
-6.1486665,35.7267161
-6.1491321,35.7040996
-6.1491819,35.7385978
-6.1493955,35.7385773
-6.1496508,35.7385830
-6.1498907,35.7247971
-6.1499739,35.7385978
-6.1500212,35.7246202
-6.1501914,35.7244975
-6.1503247,35.7244319
-6.1504962,35.7386287
-6.1505063,35.7244034
-6.1510376,35.7061903
-6.1512070,35.7243919
-6.1513075,35.7387314
-6.1513403,35.7244091
-6.1514935,35.7244661
-6.1515286,35.7476503
-6.1515096,35.7218940
-6.1516883,35.7219168
-6.1517793,35.7246207
-6.1517793,35.8496949
-6.1518613,35.7220167
-6.1518966,35.7476583
-6.1519430,35.7388626
-6.1519458,35.7070298
-6.1519947,35.7242822
-6.1520127,35.7221760
-6.1520767,35.7223785
-6.1520826,35.7240767
-6.1521025,35.7239027
-6.1522965,35.7250632
-6.1525104,35.7252683
-6.1525553,35.7075325
-6.1526692,35.7389539
-6.1528860,35.7390484
-6.1533569,35.7526518
-6.1534051,35.7523089
-6.1534211,35.7515543
-6.1534261,35.7081966
-6.1534770,35.7475962
-6.1534572,35.7510620
-6.1534933,35.7508845
-6.1535455,35.7507432
-6.1536506,35.7395425
-6.1537661,35.7503962
-6.1538053,35.7396042
-6.1538129,35.7475523
-6.1539146,35.7502348
-6.1540189,35.7500210
-6.1540750,35.7499725
-6.1542315,35.7498838
-6.1543037,35.7497829
-6.1543519,35.7496376
-6.1543719,35.7494843
-6.1544666,35.7397302
-6.1544080,35.7488790
-6.1544562,35.7493592
-6.1544722,35.7490283
-6.1545189,35.7473672
-6.1544963,35.7492422
-6.1546073,35.7237512
-6.1548434,35.7092315
-6.1549786,35.7397463
-6.1557906,35.7396162
-6.1556631,35.7469789
-6.1557741,35.7360108
-6.1557514,35.7362174
-6.1558341,35.7358204
-6.1560341,35.7356474
-6.1560875,35.7395503
-6.1564818,35.7393962
-6.1566145,35.8011954
-6.1567776,35.7221997
-6.1568503,35.7353795
-6.1567088,35.7466726
-6.1571821,35.7109442
-6.1570746,35.7219677
-6.1574958,35.7217216
-6.1575339,35.7349903
-6.1578890,35.7215440
-6.1582502,35.7345302
-6.1583341,35.7559519
-6.1583343,35.7214068
-6.1583387,35.7385889
-6.1583742,35.7121646
-6.1584338,35.7465337
-6.1584815,35.7424180
-6.1584987,35.7385514
-6.1585884,35.7340366
-6.1585971,35.7521369
-6.1586284,35.7362881
-6.1586340,35.7362167
-6.1587627,35.7385541
-6.1586425,35.7366561
-6.1586681,35.7361882
-6.1586709,35.7368387
-6.1586964,35.7369129
-6.1586994,35.7213544
-6.1588005,35.7980144
-6.1588329,35.7579653
-6.1588241,35.7361597
-6.1588532,35.7334475
-6.1590227,35.7360769
-6.1590340,35.7375948
-6.1590707,35.7385970
-6.1590907,35.7377290
-6.1591929,35.7375948
-6.1592782,35.7590007
-6.1592836,35.7375321
-6.1593591,35.7446397
-6.1594138,35.7969389
-6.1593760,35.7568394
-6.1594229,35.7313734
-6.1594370,35.7448476
-6.1594710,35.7309134
-6.1594760,35.7496187
-6.1595084,35.7452484
-6.1595504,35.7304946
-6.1595744,35.7515533
-6.1595753,35.7492164
-6.1595764,35.7568618
-6.1596716,35.7300176
-6.1597532,35.7598754
-6.1598307,35.7392273
-6.1597954,35.7569551
-6.1598657,35.7400673
-6.1598196,35.7416754
-6.1598250,35.7212554
-6.1598274,35.7388317
-6.1598753,35.7515493
-6.1598820,35.7419150
-6.1599241,35.7383958
-6.1599321,35.7370875
-6.1599416,35.7374808
-6.1599561,35.7380841
-6.1600246,35.7290654
-6.1601757,35.7211930
-6.1602184,35.7429217
-6.1602711,35.7144795
-6.1602816,35.7550075
-6.1602805,35.7513354
-6.1602816,35.7544277
-6.1603243,35.7550841
-6.1603302,35.7432561
-6.1603625,35.7550926
-6.1604240,35.7333773
-6.1604605,35.7211042
-6.1605060,35.7550921
-6.1605049,35.7552861
-6.1605155,35.7553610
-6.1605213,35.7599388
-6.1605301,35.7284198
-6.1605523,35.7598231
-6.1605457,35.7554308
-6.1606302,35.7283168
-6.1606763,35.7438096
-6.1607758,35.7334686
-6.1607279,35.7556142
-6.1607951,35.7556630
-6.1608796,35.7604505
-6.1609032,35.7438723
-6.1610022,35.7556745
-6.1610595,35.7335599
-6.1610734,35.7556342
-6.1612588,35.7207430
-6.1611624,35.7426242
-6.1611636,35.7579796
-6.1613076,35.7554503
-6.1613440,35.7426356
-6.1613973,35.7552811
-6.1613946,35.7550878
-6.1614056,35.7387977
-6.1614300,35.7584381
-6.1614861,35.7404564
-6.1615374,35.7405818
-6.1616068,35.7406160
-6.1616081,35.7278463
-6.1616496,35.7373882
-6.1616759,35.7427012
-6.1617148,35.7406187
-6.1619609,35.7467195
-6.1617821,35.7528983
-6.1617858,35.7484226
-6.1617916,35.7477125
-6.1617966,35.7427203
-6.1618340,35.7615799
-6.1619738,35.7617135
-6.1619767,35.7526670
-6.1621423,35.7276356
-6.1619898,35.7385356
-6.1620334,35.7618305
-6.1620381,35.7406194
-6.1620563,35.7608731
-6.1620853,35.7203900
-6.1621176,35.7367177
-6.1621337,35.7550652
-6.1621536,35.7609977
-6.1621625,35.7525780
-6.1621778,35.7534115
-6.1621780,35.7551363
-6.1621856,35.7429828
-6.1621866,35.7623926
-6.1621896,35.7435033
-6.1621968,35.7438495
-6.1622064,35.7624496
-6.1622206,35.7555448
-6.1622337,35.7427891
-6.1622405,35.7624725
-6.1622721,35.7406208
-6.1623193,35.7411175
-6.1622760,35.7530871
-6.1623019,35.7425631
-6.1623029,35.7624810
-6.1623139,35.7423089
-6.1624844,35.7529844
-6.1624004,35.7905141
-6.1624324,35.7335828
-6.1624354,35.7362954
-6.1624544,35.7201882
-6.1624959,35.7687368
-6.1625187,35.7385196
-6.1625569,35.7611585
-6.1625290,35.7362840
-6.1625383,35.7624525
-6.1625542,35.7439465
-6.1625671,35.7545234
-6.1625891,35.7466864
-6.1625992,35.7406015
-6.1626023,35.7535459
-6.1627071,35.7411670
-6.1627341,35.7623840
-6.1627913,35.7411831
-6.1627927,35.7364873
-6.1627965,35.7623355
-6.1628135,35.7622670
-6.1628182,35.7335656
-6.1628438,35.7367555
-6.1631154,35.7539753
-6.1628515,35.7412517
-6.1628595,35.7413566
-6.1628676,35.7423856
-6.1628916,35.7425308
-6.1628990,35.7441376
-6.1630213,35.7347399
-6.1629903,35.7275015
-6.1628146,35.7427259
-6.1630214,35.7521046
-6.1630249,35.7611183
-6.1630404,35.7691958
-6.1630446,35.7439871
-6.1629628,35.7426270
-6.1631082,35.7545549
-6.1631501,35.7370693
-6.1631819,35.7509909
-6.1632028,35.7347874
-6.1632235,35.7438331
-6.1632347,35.7889773
-6.1632350,35.7445001
-6.1632421,35.7515518
-6.1632772,35.7551875
-6.1633052,35.7695145
-6.1633147,35.7371378
-6.1633163,35.7368919
-6.1633358,35.7436434
-6.1633368,35.7384949
-6.1638098,35.7540977
-6.1633708,35.7405768
-6.1633736,35.7434504
-6.1633765,35.7362060
-6.1633853,35.7682009
-6.1633495,35.7426230
-6.1634188,35.7425251
-6.1634295,35.7421268
-6.1634515,35.7348923
-6.1634676,35.7446085
-6.1634828,35.7423682
-6.1634737,35.7697647
-6.1635495,35.7423266
-6.1635369,35.7351447
-6.1635780,35.7700108
-6.1635876,35.7350292
-6.1636415,35.7422984
-6.1636277,35.7525466
-6.1636401,35.7350819
-6.1636501,35.7681163
-6.1636994,35.7494374
-6.1641906,35.7328714
-6.1637229,35.7446142
-6.1637235,35.7492760
-6.1637244,35.7546776
-6.1637644,35.7556827
-6.1638846,35.7384815
-6.1638928,35.7390375
-6.1638938,35.7338052
-6.1639008,35.7395796
-6.1639049,35.7354491
-6.1639085,35.7400987
-6.1639703,35.7423054
-6.1639591,35.7713707
-6.1639839,35.7445685
-6.1640225,35.7526360
-6.1640276,35.7553386
-6.1640292,35.7357114
-6.1639501,35.7285155
-6.1640533,35.7359132
-6.1641236,35.7189238
-6.1641035,35.7717177
-6.1636291,35.7274581
-6.1641902,35.7548729
-6.1641981,35.7875049
-6.1641995,35.7444944
-6.1642089,35.7609641
-6.1643001,35.7720082
-6.1643490,35.7608662
-6.1643499,35.7517492
-6.1643524,35.7297398
-6.1644387,35.7326526
-6.1645037,35.7347981
-6.1645076,35.7461105
-6.1645158,35.7512999
-6.1645167,35.7721938
-6.1645633,35.7461430
-6.1645379,35.7325324
-6.1646226,35.7423000
-6.1646770,35.7602573
-6.1647370,35.7195970
-6.1646597,35.7306805
-6.1647700,35.7321282
-6.1647452,35.7549733
-6.1648063,35.7600253
-6.1647840,35.7533135
-6.1648072,35.7400900
-6.1648192,35.7422758
-6.1648898,35.7317003
-6.1648359,35.7547499
-6.1648345,35.7312134
-6.1648469,35.7352945
-6.1648588,35.7463141
-6.1648370,35.7681283
-6.1648984,35.7547121
-6.1650352,35.7273126
-6.1649218,35.7485625
-6.1649490,35.7680773
-6.1649270,35.7464513
-6.1649290,35.7473831
-6.1649676,35.7598697
-6.1650327,35.7657225
-6.1650448,35.7655450
-6.1650503,35.7672418
-6.1650372,35.7295287
-6.1650716,35.7673638
-6.1650568,35.7355228
-6.1650929,35.7653594
-6.1650994,35.7400700
-6.1651483,35.7485700
-6.1651942,35.7356177
-6.1651770,35.7676535
-6.1652796,35.7597128
-6.1652382,35.7384484
-6.1652438,35.7294532
-6.1652583,35.7677675
-6.1652490,35.7390345
-6.1652590,35.7395768
-6.1652654,35.7649841
-6.1652667,35.7399958
-6.1653155,35.7338740
-6.1653137,35.7531091
-6.1653247,35.7420982
-6.1653376,35.7648994
-6.1653750,35.7562705
-6.1654232,35.7202530
-6.1654227,35.7399388
-6.1654228,35.7357282
-6.1654254,35.7293162
-6.1654766,35.7856019
-6.1655086,35.7340360
-6.1655052,35.7678490
-6.1655249,35.7399131
-6.1655266,35.7414071
-6.1655406,35.7559316
-6.1655654,35.7420619
-6.1655667,35.7412659
-6.1655856,35.7357657
-6.1656212,35.7461350
-6.1656225,35.7646895
-6.1656239,35.7291165
-6.1656505,35.7522415
-6.1657107,35.7645685
-6.1657162,35.7727264
-6.1657210,35.7459661
-6.1657232,35.7411005
-6.1657352,35.7370768
-6.1657396,35.7341315
-6.1657648,35.7487292
-6.1657964,35.7850455
-6.1658101,35.7384344
-6.1657913,35.7272320
-6.1658263,35.7518135
-6.1658282,35.7390351
-6.1658341,35.7679176
-6.1658391,35.7458315
-6.1658516,35.7409754
-6.1658544,35.7399044
-6.1658658,35.7402838
-6.1658774,35.7517907
-6.1658837,35.7408745
-6.1659149,35.7489054
-6.1659329,35.7533478
-6.1659476,35.7210052
-6.1660806,35.7341516
-6.1660595,35.7285166
-6.1660432,35.7495881
-6.1660870,35.7497674
-6.1661003,35.7420578
-6.1661715,35.7416581
-6.1662276,35.7841551
-6.1662328,35.7415374
-6.1662601,35.7271575
-6.1661490,35.7213472
-6.1662340,35.7561737
-6.1662674,35.7679983
-6.1664893,35.7716021
-6.1663062,35.7281961
-6.1662827,35.7561248
-6.1663090,35.7501166
-6.1663380,35.7373739
-6.1663421,35.7730412
-6.1663550,35.7372627
-6.1663156,35.7357113
-6.1663853,35.7390208
-6.1664093,35.7398542
-6.1664212,35.7402715
-6.1664401,35.7409291
-6.1664439,35.7680911
-6.1664543,35.7411773
-6.1664556,35.7520010
-6.1664859,35.7370879
-6.1665162,35.7413827
-6.1665343,35.7503022
-6.1665402,35.7714765
-6.1665422,35.7280150
-6.1665522,35.7681879
-6.1665553,35.7517440
-6.1665602,35.7700683
-6.1665617,35.7535471
-6.1665763,35.7698544
-6.1665763,35.7702781
-6.1665583,35.7833371
-6.1666164,35.7683251
-6.1666365,35.7685430
-6.1666130,35.7706254
-6.1666485,35.7693823
-6.1666579,35.7455200
-6.1667318,35.7357265
-6.1667100,35.7372016
-6.1667246,35.7270560
-6.1668174,35.7558660
-6.1668889,35.7554414
-6.1668342,35.7279131
-6.1668126,35.7504344
-6.1668531,35.7722916
-6.1669265,35.7552345
-6.1668995,35.7534779
-6.1669463,35.7351216
-6.1669496,35.7398483
-6.1669795,35.7387237
-6.1669623,35.7352386
-6.1669821,35.7341030
-6.1669824,35.7350127
-6.1670195,35.7389236
-6.1670462,35.7279037
-6.1670666,35.7352669
-6.1671257,35.7724152
-6.1670969,35.7358236
-6.1670971,35.7399025
-6.1671566,35.7451345
-6.1672614,35.7724308
-6.1672382,35.7279627
-6.1672276,35.7399510
-6.1672771,35.7341544
-6.1673039,35.7410388
-6.1673073,35.7352427
-6.1673475,35.7636202
-6.1673942,35.7591856
-6.1674063,35.7395459
-6.1674086,35.7451689
-6.1674117,35.7409047
-6.1673942,35.7359429
-6.1674700,35.7342685
-6.1674744,35.7396857
-6.1674798,35.7351539
-6.1674897,35.7526418
-6.1675025,35.7407306
-6.1675044,35.7342985
-6.1674843,35.7239538
-6.1675328,35.7399359
-6.1675528,35.7499923
-6.1676155,35.7360663
-6.1676046,35.7350252
-6.1675983,35.7571352
-6.1677103,35.7509283
-6.1677446,35.7537143
-6.1677726,35.7527616
-6.1677970,35.7573820
-6.1678101,35.7453378
-6.1678105,35.7595395
-6.1678109,35.7498689
-6.1678229,35.7510982
-6.1678610,35.7587311
-6.1677809,35.7362004
-6.1678449,35.7352507
-6.1678530,35.7594653
-6.1683394,35.7738180
-6.1678835,35.7502615
-6.1678886,35.7516362
-6.1678980,35.7513058
-6.1679051,35.7353556
-6.1678822,35.7362863
-6.1679136,35.7514757
-6.1679242,35.7467315
-6.1679348,35.7537409
-6.1679402,35.7346789
-6.1679428,35.7527902
-6.1679532,35.7356179
-6.1679597,35.7459555
-6.1679693,35.7360174
-6.1680149,35.7455437
-6.1680289,35.7604240
-6.1680452,35.7593188
-6.1680799,35.7605067
-6.1680830,35.7501295
-6.1681367,35.7605324
-6.1682355,35.7368093
-6.1682444,35.7264455
-6.1682887,35.7537454
-6.1683523,35.7604696
-6.1683249,35.7370681
-6.1683721,35.7350560
-6.1683823,35.7459397
-6.1683542,35.7373149
-6.1684275,35.7285166
-6.1684142,35.7399582
-6.1684102,35.7352506
-6.1684267,35.7630634
-6.1684320,35.7350923
-6.1683969,35.7389873
-6.1684391,35.7538210
-6.1684487,35.7604182
-6.1684248,35.7257658
-6.1684885,35.7465335
-6.1685008,35.7341068
-6.1685462,35.7464807
-6.1685620,35.7464068
-6.1685730,35.7340705
-6.1685395,35.7286440
-6.1686462,35.7311907
-6.1685991,35.7351016
-6.1685562,35.7263289
-6.1686769,35.7303941
-6.1686689,35.7314818
-6.1686479,35.7288768
-6.1686509,35.7357550
-6.1687104,35.7460485
-6.1687149,35.7296288
-6.1687942,35.7319364
-6.1687380,35.7544201
-6.1687792,35.7360294
-6.1687830,35.7601970
-6.1688231,35.7543116
-6.1688040,35.7362936
-6.1689515,35.7495589
-6.1688304,35.7365110
-6.1688359,35.7628859
-6.1688373,35.7350959
-6.1688779,35.7340160
-6.1688984,35.7382162
-6.1689844,35.7494768
-6.1689461,35.7340221
-6.1689669,35.7527873
-6.1689614,35.7399790
-6.1690188,35.7491865
-6.1690184,35.7487850
-6.1690416,35.7486905
-6.1690729,35.7324340
-6.1690916,35.7724409
-6.1691072,35.7349655
-6.1690931,35.7269262
-6.1692783,35.7627813
-6.1692607,35.7612764
-6.1694540,35.7473814
-6.1693931,35.7274986
-6.1694546,35.7622517
-6.1695371,35.7346516
-6.1695083,35.7354699
-6.1695219,35.7400517
-6.1695685,35.7355425
-6.1695966,35.7356434
-6.1696048,35.7626104
-6.1696086,35.7393920
-6.1696184,35.7361828
-6.1697016,35.7381963
-6.1696489,35.7331649
-6.1697049,35.7386939
-6.1696623,35.7626901
-6.1697970,35.7724634
-6.1699206,35.7401327
-6.1698349,35.7284449
-6.1698925,35.7630194
-6.1699454,35.7743538
-6.1700382,35.7680138
-6.1702313,35.7724350
-6.1700779,35.7337340
-6.1702337,35.7382136
-6.1703405,35.7362715
-6.1703665,35.7293896
-6.1703914,35.7724103
-6.1704728,35.7723995
-6.1706789,35.7347316
-6.1707345,35.7724093
-6.1711150,35.7430768
-6.1711215,35.7354564
-6.1712271,35.7347424
-6.1712442,35.7346625
-6.1712555,35.7348479
-6.1712952,35.7345826
-6.1715239,35.7422469
-6.1718740,35.7412700
-6.1715625,35.7361956
-6.1717157,35.7343476
-6.1718246,35.7440724
-6.1718404,35.7319878
-6.1719653,35.7360856
-6.1721030,35.7360470
-6.1721888,35.7340833
-6.1721904,35.7371881
-6.1722484,35.7340633
-6.1723402,35.7428362
-6.1723193,35.7340861
-6.1725782,35.7358083
-6.1726256,35.7345255
-6.1730937,35.7353786
-6.1731733,35.7355103
-6.1735236,35.7353340
-6.1735019,35.7466996
-6.1738007,35.7399908
-6.1739789,35.7361768
-6.1748274,35.7502814
-6.1748170,35.7452699
-6.1748476,35.7504014
-6.1748330,35.7392979
-6.1748747,35.7505197
-6.1750463,35.7391289
-6.1750672,35.7380555
-6.1751070,35.7551647
-6.1752325,35.7483675
-6.1754368,35.7555373
-6.1754199,35.7494975
-6.1754996,35.7397081
-6.1756807,35.7464483
-6.1757960,35.7392097
-6.1757862,35.7390008
-6.1759436,35.7482565
-6.1758841,35.7391679
-6.1761362,35.7493720
-6.1769154,35.7458798
-6.1769718,35.7569839
-6.1771463,35.7458798
-6.1772684,35.7410104
-6.1776102,35.7574623
-6.1777594,35.7530815
-6.1781121,35.7427554
-6.1781344,35.7593321
-6.1781975,35.7409840
-6.1782431,35.7427996
-6.1782985,35.7410210
-6.1783177,35.7408151
-6.1783972,35.7402690
-6.1783751,35.7594088
-6.1785597,35.7594330
-6.1786363,35.7426942
-6.1786667,35.7520139
-6.1787001,35.7518907
-6.1787669,35.7518160
-6.1787086,35.7397925
-6.1789265,35.7517750
-6.1789425,35.7396125
-6.1789837,35.7431968
-6.1789653,35.7499012
-6.1791195,35.7517264
-6.1790990,35.7419189
-6.1792309,35.7515622
-6.1794969,35.7468215
-6.1794939,35.7465310
-6.1795172,35.7430035
-6.1794998,35.7394331
-6.1795841,35.7420223
-6.1798323,35.7420020
-6.1798603,35.7432356
-6.1799217,35.7394688
-6.1799361,35.7515584
-6.1801226,35.7395384
-6.1802285,35.7572500
-6.1802293,35.7514912
-6.1803275,35.7471128
-6.1803592,35.7514315
-6.1802943,35.7418209
-6.1804010,35.7589891
-6.1805085,35.7398016
-6.1807500,35.7573428
-6.1807936,35.7402257
-6.1808261,35.7474719
-6.1808849,35.7556725
-6.1808733,35.7409526
-6.1808932,35.7407119
-6.1809271,35.7521446
-6.1811836,35.7471929
-6.1816490,35.7446034
-6.1817201,35.7450804
-6.1817303,35.7447532
-6.1818835,35.7513973
-6.1818666,35.7451574
-6.1818689,35.7512230
-6.1819094,35.7590295
-6.1819146,35.7525709
-6.1819495,35.7591949
-6.1821621,35.7557006
-6.1821153,35.7452087
-6.1822463,35.7599535
-6.1822716,35.7452300
-6.1823667,35.7557974
-6.1824876,35.7452757
-6.1825592,35.7560234
-6.1826127,35.7454028
-6.1827782,35.7600247
-6.1828331,35.7457598
-6.1829612,35.7460998
-6.1830353,35.7463847
-6.1830698,35.7423015
-6.1832380,35.7426968
-6.1833333,35.7430688
-6.1835252,35.7442427
-6.1837492,35.7595153
-6.1839604,35.7585398
-6.1840064,35.7590959
-6.1842420,35.7491030
-6.1843438,35.7423604
-6.1844140,35.7493012
-6.1844605,35.7421363
-6.1845860,35.7493107
-6.1846991,35.7419510
-6.1848541,35.7419017
-6.1850170,35.7460640
-6.1851902,35.7460728
-6.1853288,35.7471512
-6.1853961,35.7463707
-6.1853877,35.7465457
-6.1854663,35.7492851
-6.1854765,35.7499417
-6.1856711,35.7512045
-6.1859812,35.7525114
-6.1860604,35.7528849
-6.1862262,35.7541395
-6.1863194,35.7547116
-6.1865382,35.7558223
-6.1865775,35.7564123
-6.1868393,35.7723119
-6.1869045,35.7713031
-6.1869224,35.7726131
-6.1869016,35.7708148
-6.1870130,35.7728337
-6.1872487,35.7732372
-6.1873358,35.7734231
-6.1873817,35.7735881
-6.1874952,35.7749952
-6.1877031,35.7755002
-6.1882248,35.7762541
-6.1883651,35.7764756
-6.1885643,35.7770811
-6.1889507,35.7412961
-6.1890652,35.7808084
-6.1893966,35.7406908
-6.1893122,35.7811443
-6.1898061,35.7815578
-6.1905427,35.7821929
-6.1914056,35.7829903
-6.1916960,35.7373231
-6.1918374,35.7371340
-6.1921717,35.7368295
-6.1923288,35.7838681
-6.1940645,35.7477728
-6.2027274,35.7276320
-6.2047239,35.7258433
-6.2106619,35.7223434
-6.2119843,35.7209099
-6.2149821,35.7188694
-6.2153994,35.7187209
-6.2171005,35.7185465
-6.2182688,35.7182689
-6.2186283,35.7180041
-6.1666675,35.6903960
-6.1667315,35.6924988
-6.1671368,35.6681658
-6.1681395,35.7058133
-6.1682728,35.6978579
-6.1678355,35.7065375
-6.1625456,35.7109831
-6.1629747,35.7109739
-6.1663667,35.6887437
-6.1664414,35.7079591
-6.1649608,35.6869628
-6.1634035,35.7108666
-6.1647901,35.6865765
-6.1673261,35.6957872
-6.1665608,35.6944810
-6.1675049,35.7000359
-6.1669022,35.6694962
-6.1674568,35.6671788
-6.1658355,35.6877352
-6.1609509,35.7108732
-6.1700595,35.6591751
-6.1693534,35.6622650
